,Hour,Avr,MovingAverage5,MovingAverage20,MovingAverage50,1h%,7h%,35h%,140h%,Patterns
1927,15,10661.37060546875,10586.0712890625,10467.014721679687,10715.031533203124,-0.009313822114266901,-0.023358085220328118,0.026222242563630038,-0.029522291559274105,0
1928,16,10714.56103515625,10624.630078125,10481.95888671875,10710.6569140625,-0.0004533360888877569,-0.019740121328228222,0.020019868422275655,-0.021505990688340026,0
1929,17,10670.1513671875,10645.1427734375,10494.70947265625,10704.208583984375,0.00882108308537699,-0.014418579595847025,0.026367277990148486,-0.0070413860457043675,0
1930,18,10554.95654296875,10642.01181640625,10501.85224609375,10694.63890625,0.01292359736110349,-5.6057971764889025e-05,0.041109955290508315,0.004580737121356204,0
1931,19,10558.0302734375,10631.81396484375,10511.037475585938,10684.80763671875,-0.013681927610348588,-0.006761778753474834,0.027396374371859045,-0.010106198912666176,0
1932,20,10623.19482421875,10624.17880859375,10515.631665039062,10675.765732421874,0.001285510916770205,-0.0037602229163317125,0.026592276595220232,-0.021356038782967546,0
1933,14,10524.3994140625,10586.146484375,10518.769897460938,10664.33130859375,0.0012506673475545238,0.008673336273531174,0.034546923237622096,-0.007437896056266102,0
1934,15,10510.41796875,10554.1998046875,10524.770043945313,10654.893037109376,0.0012372613126014897,0.010240875476733358,0.029709518786420253,-0.007764679369141714,0
1935,16,10489.494140625,10541.10732421875,10532.654174804688,10645.2796875,0.002555479893563639,0.022529686456394638,0.02939845919868822,-0.0029579022580676906,0
1936,17,10457.27001953125,10520.9552734375,10539.790454101563,10634.236015625,0.003456107389381069,0.026608799514152404,0.030090445334100657,-0.00112238128184583,0
1937,18,10429.89697265625,10482.295703125,10542.410595703124,10622.35818359375,0.0016748696829003151,0.01934070127308085,0.03341839655943746,0.0022775154016230204,0
1938,19,10405.86376953125,10458.58857421875,10540.291088867187,10610.042724609375,0.002898728339540746,0.009094768388852037,0.05701725242883504,0.008567803768036786,0
1939,20,10371.85986328125,10430.876953125,10534.4693359375,10597.373095703126,0.0034868849211964204,0.026677136093111953,0.02294143723531694,0.008162474180130719,0
1940,14,10902.93896484375,10513.56591796875,10555.444213867188,10595.582138671874,-0.005461902677249664,-0.03675357517603772,-0.04903725111058921,-0.07362505820583731,0
1941,15,10947.3271484375,10611.57734375,10578.44912109375,10593.12330078125,-0.0025953641764017155,-0.04056321148788078,-0.0471973728485815,-0.06918464743912689,0
1942,16,10969.1025390625,10719.41845703125,10602.991064453125,10593.24458984375,-0.001154922331473185,-0.043056180743031525,-0.05321006569087894,-0.043450616081661675,0
1943,17,10972.3984375,10832.725390625,10625.522631835938,10594.339677734375,0.0005724449569246559,-0.04503031866132279,-0.050234315163977916,-0.042829477015889794,0
1944,18,10985.0927734375,10955.37197265625,10646.397875976563,10595.825615234375,-0.002525978961125719,-0.0509465540142201,-0.05331378252253405,-0.03333377726636688,0
1945,19,11029.0166015625,10980.5875,10669.318139648438,10598.00099609375,-0.005483734583784705,-0.057726412665199955,-0.058012776248582365,-0.0431782066275288,0
1946,20,11083.79638671875,11007.88134765625,10693.056982421875,10601.490751953124,-0.004296637587222318,-0.0646173991535085,-0.06321774556777093,-0.040746008327762984,0
1947,14,11190.6220703125,11052.18525390625,10719.519555664063,10607.41640625,-0.011938400469812205,-0.03417536938292043,-0.0630615344712574,-0.045502129161928195,0
1948,15,11208.55517578125,11099.4166015625,10744.219262695313,10614.62669921875,0.008751740857952495,-0.02030688104323275,-0.0577016693422171,-0.058965369232526155,0
1949,16,11195.28759765625,11141.45556640625,10770.47607421875,10622.53849609375,-0.006640402623367181,-0.024020958143180726,-0.07336262984947872,-0.06561991291377867,0
1950,17,11268.08349609375,11189.2689453125,10806.132421875,10632.524990234375,-0.006201527214309999,-0.0289825647223223,-0.0826488994209379,-0.07846708690993842,0
1951,18,11318.9375,11236.29716796875,10844.177783203126,10643.679033203125,-0.002817451589104847,-0.032087087874903886,-0.09179402362878841,-0.08219718146285371,0
1952,19,11322.6064453125,11262.69404296875,10879.148364257813,10652.674267578124,0.0019231282241167769,-0.027673587228964402,-0.08635645159187721,-0.08329469263747336,0
1953,20,11315.826171875,11284.1482421875,10918.719702148437,10663.21806640625,-0.0006391104907123024,-0.022926018301957285,-0.07949497502827596,-0.08435473392970994,0
1954,14,11240.83154296875,11293.25703125,10955.240380859375,10676.888740234375,-0.0007920854330270011,-0.010836833353422781,-0.06467780073107032,-0.05956610982449939,0
1955,15,11227.83984375,11285.20830078125,10992.157666015624,10693.052177734375,0.0031315405580150113,0.004201637481756393,-0.06683410379034183,-0.049461754488544396,0
1956,16,11242.50390625,11269.92158203125,11031.419360351563,10709.537197265625,-0.0056937987692192715,-0.010342573774433594,-0.06822112616230203,-0.05510709566371874,0
1957,17,11305.39453125,11266.47919921875,11075.19423828125,10727.53103515625,-0.0052149614340119,-0.008991220720550364,-0.07629730673476132,-0.05890261462296553,0
1958,18,11334.52392578125,11270.21875,11121.62724609375,10745.907958984375,7.745924708757457e-05,-0.002745279789434951,-0.07477290180864327,-0.05889099898561989,0
1959,19,11307.8154296875,11283.61552734375,11168.425024414062,10763.761474609375,0.004764673684345411,0.004657676288381429,-0.06400781600395367,-0.05404892083690316,0
1960,20,11237.82275390625,11285.612109375,11185.169213867188,10780.275908203124,0.007649810274760638,0.010469497455573462,-0.05525248735506727,-0.04631426043445197,0
1961,14,11479.8310546875,11333.0775390625,11211.794409179687,10802.386015625,-0.000698841851187626,-0.021549041044075512,-0.07617631291787652,-0.045653217291684256,-1
1962,15,11461.26611328125,11364.25185546875,11236.402587890625,10820.9851171875,0.004157192047262281,-0.0167956057347034,-0.07221888471235294,-0.052867351685349506,0
1963,16,11445.2001953125,11386.387109375,11260.04267578125,10840.65642578125,-0.00017541295631151588,-0.02060052830355452,-0.06413237603589417,-0.06420148328035535,1
1964,17,11381.52197265625,11401.12841796875,11279.864135742188,10860.478564453126,0.01148059842810234,-0.003598500849013253,-0.05298037419058543,-0.048777635860881796,0
1965,18,11341.6591796875,11421.895703125,11295.496264648438,10880.675517578125,-0.004958118900374009,-0.0030680110716376774,-0.0657109222396618,-0.051438572526252835,0
1966,19,11375.0390625,11400.9373046875,11310.0583984375,10901.88541015625,-0.0013706212785350447,-0.0042300001338363424,-0.07884975911176606,-0.05037376368690949,0
1967,20,11370.77197265625,11382.8384765625,11319.065893554687,10921.750966796875,0.001969616276865649,-0.006949407314084222,-0.06422474137556777,-0.05559500060822464,0
1968,14,11231.53515625,11340.10546875,11320.214892578126,10937.416591796875,0.005449771827640504,0.02453391233598934,-0.05981932787542421,-0.04529828581711437,0
1969,15,11208.2158203125,11305.44423828125,11320.861303710937,10951.815009765625,-0.001547783573574435,0.023905324887416146,-0.062404112378594556,-0.036987221600504716,0
1970,16,11216.89990234375,11280.4923828125,11318.302124023438,10966.4841796875,-0.00020500931334244132,0.02015916209255053,-0.06375171570161542,-0.044472570232665154,0
1971,17,11228.78662109375,11251.24189453125,11313.794580078125,10981.31533203125,-0.0018558588758303962,0.01844137570415816,-0.06796793141202973,-0.04984135399932421,0
1972,18,11223.0390625,11221.6953125,11308.8162109375,10996.21083984375,0.002914339642042796,0.009526764014650135,-0.06853795900370085,-0.05221411908847151,0
1973,19,11191.88720703125,11213.76572265625,11302.619262695312,11009.6132421875,0.0027578678046129568,0.017068233527259835,-0.06760196915413597,-0.04530241086909048,0
1974,20,11180.41259765625,11208.205078125,11299.598315429688,11021.869736328124,-0.0009291898491226025,0.017553769561615917,-0.0711358867909242,-0.0481698024386803,0
1975,14,11053.77734375,11175.58056640625,11290.895190429688,11031.533056640625,-0.007744913324927771,0.014896941152616305,-0.020156082805431685,-0.03953667102845704,0
1976,15,11086.720703125,11147.1673828125,11283.106030273437,11041.087080078125,0.0018837749806714932,0.01112710949338469,-0.012927214041750013,-0.02212099873048412,0
1977,16,11101.88232421875,11122.93603515625,11272.930419921875,11049.897314453125,-0.004426454139291547,0.008020682590070383,-0.014716492076565446,-0.030752854423522602,0
1978,17,11152.78857421875,11115.11630859375,11263.84365234375,11058.661865234375,-0.0048349376854615045,0.0034474622975575464,-0.01827197819451931,-0.04195497064105924,0
1979,18,11149.98095703125,11109.02998046875,11255.951928710938,11068.25845703125,0.0054512584809527365,0.010764371457716138,-0.01335216257433669,-0.0405618209913543,0
1980,19,11099.0009765625,11118.07470703125,11249.01083984375,11079.139345703124,0.003708103350885672,0.011629583870164772,-0.007200240049138107,-0.04477632201562298,0
1981,20,11111.1259765625,11122.95576171875,11230.5755859375,11090.201259765625,-0.0061554804691069664,0.0026725853394735655,-0.00767086842550968,-0.04843852830288198,0
1982,14,11202.95068359375,11143.16943359375,11217.659814453125,11101.796376953125,0.009531321026397421,-0.01246736343881849,-0.0023670867561031983,-0.05135796997742925,0
1983,15,11147.076171875,11142.026953125,11202.75361328125,11114.249912109375,0.0010418398720339894,-0.003959973223856328,0.010422167786006131,-0.04610338652303081,0
1984,16,11112.11083984375,11134.4529296875,11189.283056640625,11126.28376953125,0.0054718312124293345,-0.00040924394296493194,0.0068762499719108305,-0.03976363606722211,0
1985,17,11096.4873046875,11133.9501953125,11177.024462890626,11138.4236328125,-0.0026883230121873547,0.0012904618408509094,0.01094480034754497,-0.036643210195870135,0
1986,18,11102.75732421875,11132.27646484375,11163.410375976562,11151.33337890625,0.0014948860689609766,0.00773576913881957,0.018793595342271985,-0.030457016326060682,0
1987,19,11119.7080078125,11115.6279296875,11150.857177734375,11165.129599609376,-0.004508466167270075,-0.0022692169076768964,0.01692733993223272,-0.030914958737089715,0
1988,20,11146.91015625,11115.5947265625,11146.625927734374,11179.95052734375,8.410437773775925e-06,-0.0062833854955692825,0.014833383971177394,-0.02555967082948296,0
1989,14,11070.896484375,11107.35185546875,11139.7599609375,11193.931259765624,0.003921369679419584,0.018721163994882994,0.01693742159337641,-0.016505052758366445,0
1990,15,11042.33984375,11096.52236328125,11131.031958007812,11196.71927734375,0.00010613123693481441,0.010064159870434963,0.018442601927555424,-0.026974580507441726,0
1991,16,11023.97509765625,11080.76591796875,11120.791381835938,11198.252236328124,0.003449694754147803,0.012488560545980798,0.01866544421020544,-0.013252063405522652,0
1992,17,11023.5009765625,11061.52451171875,11110.814477539063,11199.340205078124,-0.0034446042198391646,0.003534721079916592,0.021129175753523688,-0.011608802621967285,0
1993,18,11035.42236328125,11039.226953125,11102.991235351563,11200.60068359375,0.001307991481717563,0.007511630993916718,0.02781529647821679,-0.013743872581032601,0
1994,19,11024.5205078125,11029.9517578125,11095.196630859375,11201.38923828125,0.0005601656147982137,0.006637191665246123,0.028422512667965583,-0.01014775187693584,0
1995,20,11022.9970703125,11026.083203125,11093.6576171875,11201.26884765625,-0.00028186380893491236,0.011103060109096008,0.023229227381359463,-0.004500342807335245,0
1996,14,11056.3671875,11032.56162109375,11092.13994140625,11200.720263671876,0.00048520298747933843,0.003516926534154141,0.03818932705384781,-0.00394912118359847,-2
1997,15,11066.06591796875,11041.074609375,11090.34912109375,11198.229140625,-0.0019401983045416182,-0.003059160311232212,0.03685433436880525,0.004451426936638692,0
1998,16,11079.10888671875,11049.8119140625,11086.66513671875,11195.64021484375,-0.0005533061917509796,-0.003538815632190828,0.032667007221531374,0.00669536621265121,0
1999,17,11099.20458984375,11064.74873046875,11084.126318359375,11193.7185546875,-0.003100788405122845,-0.010071303111224839,0.02968962950247711,0.0053593732677374994,0
2000,18,11115.884765625,11083.32626953125,11084.9705078125,11190.674580078125,0.0002526968091667303,-0.006464153077330503,0.017903867667004025,0.0013398378452658122,0
2001,19,11133.39697265625,11098.7322265625,11086.084057617187,11186.96376953125,-0.0035117959990375036,-0.011241214599656879,0.019210812132267163,0.0014228609715101204,0
2002,20,11163.69140625,11118.25732421875,11084.12109375,11183.78546875,-0.001905873214685827,-0.013682820328801637,0.018579991617234004,0.0022439979151454015,0
2003,14,11224.84130859375,11147.40380859375,11088.009350585937,11181.965771484374,-0.00845091385160135,-0.018933186589427442,-0.0009240222569291134,-0.02721802593638467,0
2004,15,11277.60107421875,11183.08310546875,11096.283862304688,11182.701162109375,-0.0007901961320639916,-0.020097243722489444,-0.007314572674327002,-0.017302430192849716,0
2005,16,11256.5263671875,11211.21142578125,11104.285815429688,11183.274892578125,0.004521296298550581,-0.013809265605419618,-0.0013700054709789855,-0.0040183696900114585,0
2006,17,11228.40576171875,11230.21318359375,11110.568237304688,11182.9929296875,0.0005244947029863223,-0.01278274235826704,-0.0006328908549054768,-0.0064895018848838415,-2
2007,18,11259.08544921875,11249.2919921875,11117.537109375,11182.066748046875,-0.00593042369533614,-0.01552182055541218,-0.004711165873026335,-0.02495945896396201,0
2008,19,11294.751953125,11263.27412109375,11124.92919921875,11181.27130859375,-0.00035684986631101534,-0.01619526119283643,-0.007919854009676763,-0.02590783626054538,0
2009,20,11291.67529296875,11266.08896484375,11135.968139648438,11180.948505859375,0.0007974516846112056,-0.011883561498648554,-0.009919132671579067,-0.026528570910689497,0
2010,14,11239.5439453125,11262.69248046875,11145.828344726562,11180.9829296875,-0.0009037303934101848,-0.005995312343675341,-0.020793875824004826,-0.02289731135431372,0
2011,15,11238.00341796875,11264.61201171875,11156.529760742187,11176.146376953126,0.0010561100754136188,0.003656608334705602,-0.012011937078201584,-0.023292848099427887,0
2012,16,11238.66796875,11260.528515625,11167.288110351563,11171.6944140625,-0.0011836517802409352,0.003254043716611088,-0.014945449110745801,-0.03148670050422875,0
2013,14,11144.63818359375,11230.50576171875,11172.748901367188,11165.683173828125,0.000648030536762656,0.008107087287250181,-0.0013703045287718485,-0.02926506955875463,0
2014,15,11136.47900390625,11199.46650390625,11178.346826171875,11160.782314453125,0.0007931234677698296,0.008402406688028385,0.004332045469020107,-0.02473982023704402,0
2015,16,11135.22607421875,11178.6029296875,11183.958276367188,11156.65365234375,-0.0002340446689464981,0.014026545172725724,-0.0015254556242012551,-0.028852472586783695,0
2016,17,11126.91015625,11156.38427734375,11187.485424804687,11151.69107421875,0.0016420414614151113,0.0160457860256773,-0.0036840966606758174,-0.026789413672441476,0
2017,18,11081.91259765625,11125.033203125,11188.277758789063,11145.91388671875,0.006552752143522689,0.01708717847158736,0.019044861468929808,-0.024435452071556285,0
2018,19,11034.70166015625,11103.0458984375,11186.057397460938,11141.977216796875,0.0019374414841026866,0.01994844532966411,0.011688784409827901,-0.010915792119110646,0
2019,20,11038.56884765625,11083.4638671875,11183.025610351562,11138.58427734375,-0.0025906165801757863,0.0162063516536044,0.008101408754342065,-0.0080101394617762,0
2020,14,11066.4228515625,11069.70322265625,11180.552514648438,11135.574736328124,-0.002112130318793315,0.006330132139491962,0.0003095910550752201,-0.005088153672819229,0
2021,15,11020.626953125,11048.44658203125,11174.914013671874,11131.41154296875,0.01071771334067817,0.016330201001000466,0.013607699050215638,0.007587637881227183,0
2022,16,10969.880859375,11026.040234375,11165.223486328125,11126.34837890625,-0.0022825907858914363,0.013795491425256934,0.010213593410559607,0.00645741109744602,0
2023,17,10966.32763671875,11012.3654296875,11152.297802734374,11121.8371875,0.002902370740607063,0.016949238699548896,0.01794636290451823,0.012970284164791845,0
2024,18,10962.6484375,10997.18134765625,11136.550170898438,11117.481904296876,-0.002506797249782866,0.012909169525544772,0.01058217910575232,0.004299972241597727,0
2025,19,10976.48828125,10979.19443359375,11122.548266601563,11115.936123046875,-4.821980401581438e-05,0.006252115732867658,0.006028454132690708,-0.003454210536383062,0
2026,20,10980.79150390625,10971.22734375,11110.167553710937,11113.8175390625,-0.0007098835977593643,0.0036015146435606216,0.005304346256771009,0.0014714193395761743,0
2027,14,11003.98876953125,10978.04892578125,11097.412719726562,11111.85966796875,-0.0015499931541008705,0.0038320186605731443,-0.0007301701259149196,0.0004562454818839434,0
2028,15,11012.5869140625,10987.30078125,11083.304467773438,11109.055634765626,0.00039362571143986,0.0062622675430854535,0.002925850601392277,0.0016804039497386736,-2
2029,16,10996.50390625,10994.071875,11068.5458984375,11105.98609375,0.002714412727682358,-0.002208506096579521,0.004189536509847214,0.002953004306386786,0
2030,17,10998.99169921875,10998.57255859375,11056.518286132812,11103.985908203125,-0.0032321918973329256,-0.0031385848259568583,0.00042185232261227057,-0.0018808284474017833,0
2031,18,11177.0673828125,11037.827734375,11053.471484375,11105.304736328126,-0.02813274425322998,-0.03419393608604926,-0.024476836499259913,-0.016110889436528497,0
2032,19,11361.619140625,11109.35380859375,11059.61904296875,11108.47810546875,-0.004483536553258172,-0.03608655180877429,-0.029140414794024072,-0.0346901205597937,0
2033,20,11425.81884765625,11192.0001953125,11073.678076171875,11114.052958984375,-0.006868869438415803,-0.04259000575791538,-0.033942059698339744,-0.04654542109441273,0
2034,14,11433.3837890625,11279.376171875,11088.523315429688,11120.47841796875,0.006893122236571569,-0.034988170632244686,-0.02739515984988139,-0.04306688658102986,0
2035,15,11425.37158203125,11364.6521484375,11103.030590820312,11127.056103515624,-0.005438613808553816,-0.03856068653559708,-0.029610751650984923,-0.046978207868366484,0
2036,16,11459.32373046875,11421.10341796875,11119.65126953125,11134.187431640625,-0.0003213126392429544,-0.03924180782709408,-0.030306828434643385,-0.04704286290158011,0
2037,17,11460.55810546875,11440.8912109375,11138.583544921876,11141.00443359375,0.00014802198906282982,-0.041756943462673224,-0.026760449717560975,-0.048956334194962814,0
2038,18,11471.25537109375,11449.978515625,11160.41123046875,11147.491337890626,-0.001965025355248229,-0.0404904934616237,-0.026590564918637538,-0.05237139140804681,0
2039,19,11481.958984375,11459.6935546875,11182.580737304688,11155.712587890624,-0.00013726435541505655,-0.012771793416634813,-0.018253777980263064,-0.058066309229378055,0
2040,20,11482.39453125,11471.09814453125,11203.379321289063,11164.513681640625,-0.0001427015027284373,-0.008427212581271992,-0.017529748543453905,-0.06088226097009297,1
2041,14,11336.04345703125,11446.44208984375,11219.150146484375,11170.755048828125,-0.004227308957442055,0.009911889728743795,-0.011329617828919503,-0.05340670812681769,0
2042,15,11371.279296875,11428.586328125,11239.220068359375,11177.710615234375,-0.0020075687056072544,0.0010114199773676447,-0.013802034851049583,-0.053877910652897376,0
2043,16,11392.62109375,11412.85947265625,11260.534741210937,11184.85458984375,-0.0015477411330578894,0.0049149988621062235,-0.009534582164283378,-0.03667829571003334,0
2044,17,11393.787109375,11395.22509765625,11282.091674804688,11192.239921875,0.0013381435141337494,0.0066077804614408375,-0.00790372639776693,-0.06980654383226226,0
2045,18,11391.36376953125,11377.0189453125,11302.83544921875,11199.607255859375,-0.0009162729754826904,0.0055620760159529326,-0.014225495696139068,-0.08773710052087802,0
2046,19,11428.8955078125,11395.58935546875,11325.240649414063,11207.057822265626,-0.005771462851128173,0.0016750363102033816,-0.019022652949090557,-0.08879592408967185,0
2047,20,11461.83642578125,11413.70078125,11348.133032226562,11214.973232421875,2.581630429965287e-05,0.0017350601345225147,-0.02003856427607975,-0.09337646502201757,0
2048,14,11359.40478515625,11407.05751953125,11365.47392578125,11220.579150390626,0.004676906542783188,-0.001841636971577465,-0.016293730584159616,-0.08070992123753318,0
2049,15,11329.10498046875,11394.12109375,11382.103979492187,11225.177158203125,0.00030579616060721904,0.002867431717450186,-0.016462730715745777,-0.08075889520252633,0
2050,16,11312.9365234375,11378.43564453125,11397.801220703124,11229.118193359374,0.0027003602007360517,0.007622380384804783,-0.014494987261889247,-0.07788551077823191,0
2051,17,11280.8515625,11348.82685546875,11402.9904296875,11232.06728515625,0.0029073698913828494,0.012155798822764963,-0.01140208121077535,-0.0762590742606909,0
2052,18,11242.5849609375,11304.9765625,11397.038720703125,11233.64515625,0.004099450093299151,0.014844991556166809,-0.009045372481755853,-0.059868613573255014,0
2053,19,11208.74658203125,11274.844921875,11386.185107421876,11233.32326171875,0.0017191466370605202,0.017563810075411412,-0.013727797916601836,-0.06101666922598459,0
2054,20,11220.6259765625,11253.14912109375,11375.547216796875,11232.183759765625,-0.003815362249196097,0.019561527819691005,-0.019375459199460154,-0.074144870491202,0
2055,14,11159.900390625,11222.54189453125,11362.273657226562,11230.251240234375,0.013547886466279913,0.027162728282503545,-0.002714422746212475,-0.06458134229266399,0
2056,15,11083.99560546875,11183.170703125,11343.507250976563,11227.363037109375,0.00026408746238382186,0.022405049895083184,-0.0002853237247910645,-0.07111222413015694,0
2057,16,11067.04736328125,11148.06318359375,11323.831713867188,11223.522275390626,0.002766545415473054,0.025012366349321136,-0.008542810189482997,-0.06486488205975394,0
2058,17,11029.603515625,11112.2345703125,11301.74912109375,11218.219306640625,0.003923990689304713,0.02627366907501094,-0.0023425777297382266,-0.05345213063148824,0
2059,18,10989.7353515625,11066.0564453125,11277.137939453125,11212.1805078125,0.0033148587059501633,0.026799424790749704,-0.0020653558190447674,-0.04134200775656638,0
2060,19,10968.57568359375,11027.79150390625,11251.446997070312,11206.761142578125,0.0004464208190793073,0.02300220449778112,0.0009206260577783176,-0.04605730625599158,0
2061,20,10990.9150390625,11009.175390625,11234.190576171875,11201.819375,-0.00454313312537824,0.01663418975399722,-0.003544491331407995,-0.046342209587829974,0
2062,14,10967.27978515625,10989.221875,11213.990600585938,11196.391611328125,-0.0004254472849537505,0.024191828207252852,0.002355672861929392,-0.04553389850727563,0
2063,15,10952.0830078125,10973.7177734375,11191.963696289062,11192.5405078125,0.00319655994706447,0.013795881892682882,0.007329706957295956,-0.04097119621914258,0
2064,16,10939.1259765625,10963.5958984375,11169.230639648438,11188.593447265624,-0.0007992045077418464,0.01268661304786134,0.006205435715035845,-0.035146615566122974,0
2065,17,10969.85986328125,10963.852734375,11148.155444335938,11185.286123046875,-0.004737469768578695,0.005028682549471641,-0.0013385663414509086,-0.038146476387519224,0
2066,18,10978.78564453125,10961.42685546875,11125.649951171876,11182.3236328125,0.0030839286134267674,0.004199744711967046,0.005083132530979251,-0.03218753051233647,0
2067,19,10955.03125,10958.9771484375,11100.309692382812,11179.786005859374,0.0012516350106717145,0.0020865340770832574,0.03543165352116895,-0.030753096797626833,0
2068,20,10952.64306640625,10959.08916015625,11079.971606445313,11178.144833984376,-0.0009009353453895974,0.0007586073459251441,0.039138506532783834,-0.022399771277033298,0
2069,14,11055.3193359375,10982.32783203125,11066.28232421875,11178.47984375,-0.007744187855466267,-0.012015062141806032,0.03373143321942451,-0.0343554734452054,0
2070,15,11081.828125,11004.721484375,11054.726904296875,11178.78794921875,0.0030855284479367473,-0.008603734830956111,0.02977561429905906,-0.0399498266243683,0
2071,16,11057.7744140625,11020.51923828125,11043.573046875,11179.5308984375,0.0012753685176094542,-0.010494748781476049,0.0368079731741362,-0.05116603164826272,0
2072,17,11069.98876953125,11043.5107421875,11034.943237304688,11181.533056640625,-0.003695718827041783,-0.01322475792605815,0.03344523835981961,-0.04151883116277033,0
2073,18,11072.41259765625,11067.4646484375,11028.126538085937,11183.654755859376,0.003960765804024602,-0.004962644514398096,0.037052102906915296,-0.04701601070579475,0
2074,19,11071.06494140625,11070.61376953125,11020.648486328126,11185.8230859375,-0.003744221931365921,-0.011715583876575786,0.03510158536239638,-0.05183220969403679,0
2075,20,11087.11962890625,11071.6720703125,11017.009448242188,11188.035712890625,0.0011422674197765215,-0.012010332492268683,0.036169275200872875,-0.052154321112778734,0
2076,14,11053.87744140625,11070.89267578125,11015.503540039062,11189.497431640624,-0.001593634009013134,-0.004551033143226579,0.022538802953373738,-0.05309582804748192,0
2077,15,11089.28173828125,11074.75126953125,11016.615258789063,11191.203291015625,-0.00450827201884807,-0.0013888841295276455,0.022090260510448934,-0.06079634452937199,0
2078,16,11115.04345703125,11083.27744140625,11020.887255859376,11193.252421875,-0.00012536769105042644,-0.0045807966216262486,0.024115138671425784,-0.06250743464670994,0
2079,17,11097.13671875,11088.491796875,11026.25732421875,11195.265078125,0.0033713713749008445,-0.0026146948104981416,0.029150559155244338,-0.06215220006091138,0
2080,18,11083.3056640625,11087.72900390625,11031.993823242188,11196.951357421874,-0.0010659286185366046,0.00045819783561196203,0.026776172691003852,-0.01949044842887815,0
2081,19,11080.66845703125,11093.08720703125,11036.481494140626,11195.02337890625,0.00133953493294392,-0.00207275591078937,0.02913032090103096,-0.012656572310986602,0
2082,20,11038.7294921875,11082.9767578125,11040.053979492188,11188.5655859375,0.00614622663108122,0.008045325648316837,0.04153366199817765,-0.003829700307781625,0
2083,14,11020.8466796875,11064.13740234375,11043.492163085937,11180.466142578125,-0.0008428619574397667,0.001774917062330239,0.032689067107879,-0.0045308701734837475,0
2084,15,11030.783203125,11050.86669921875,11048.075024414062,11172.414130859375,-0.001268724300370172,0.002395712455050436,0.026549869712454433,-0.006032368218120032,0
2085,16,11037.13134765625,11041.6318359375,11051.438598632812,11164.649326171875,0.00011334896917913895,0.007053031213350769,0.026429068586478976,-0.003426129653877674,0
2086,17,11037.43505859375,11032.98515625,11054.371069335937,11156.211552734376,-0.00019755030543766594,0.007001490695318635,0.02343620752955955,0.0019394078798951053,0
2087,18,11044.3369140625,11034.106640625,11058.836352539063,11147.88712890625,-0.001080110206237217,0.002451590347833932,0.019481575380769334,0.006616757597888601,0
2088,19,11083.88916015625,11046.71513671875,11065.398657226562,11140.1398046875,-0.006208299093106828,-0.0027267751134714135,0.008991462984895282,0.012500566522772871,0
2089,20,11130.99365234375,11066.7572265625,11069.182373046875,11133.120498046876,-0.002210809788067425,-0.006350239348838604,0.005013605151843237,0.001317529407135476,0
2090,14,11473.6494140625,11154.06083984375,11088.7734375,11132.945595703124,0.012809908718714569,-0.033719956512815785,-0.014529077857204253,-0.014700395160491708,0
2091,15,11389.67236328125,11224.50830078125,11105.368334960938,11134.018173828124,0.0027345004335843637,-0.030801487065449717,-0.02537884967073345,-0.006255548591494908,0
2092,16,11284.8271484375,11272.60634765625,11116.11025390625,11132.289130859375,0.016091869195508535,-0.014024250510034975,-0.010042195925843878,0.012392278087123954,0
2093,17,11221.45068359375,11300.11865234375,11123.562158203125,11128.86572265625,-0.005604848990606537,-0.01925192080088467,-0.01793169833910413,0.005262839083167048,0
2094,18,11252.0517578125,11324.3302734375,11132.611499023438,11126.031015625,0.000452103073597776,-0.01876878825525108,-0.021475503661314344,-0.0011672384653600432,0
2095,19,11250.5205078125,11279.7044921875,11140.78154296875,11123.214150390624,-3.5587997921693315e-05,-0.017896162554864148,-0.02486038654815348,-0.0004735807723428298,0
2096,20,11253.07763671875,11252.385546875,11150.741552734375,11119.69779296875,-0.0003936515979461319,-0.012138039221130326,-0.025712468612857475,-0.003988054231429339,0
2097,14,11281.7490234375,11251.769921875,11160.364916992188,11116.096044921875,-0.006581166148476036,0.0201144008218348,-0.03127917491433396,-0.0038127280339991243,0
2098,15,11328.24072265625,11273.1279296875,11171.024780273438,11115.472763671874,-0.001349161682223099,0.0061164982720030014,-0.03231578636329291,-8.158202624775068e-05,0
2099,16,11317.07421875,11286.132421875,11182.021655273438,11115.2321484375,0.003419338303841224,0.006827958220765096,-0.032130785065656586,0.0032689351325816407,0
2100,17,11300.55615234375,11296.13955078125,11192.8841796875,11114.984541015625,-0.0006360875269568744,-0.010105696961613009,-0.03187659815587318,-0.00207965979036151,0
2101,18,11246.28173828125,11294.78037109375,11201.16484375,11114.29314453125,0.01035790091838451,0.005921955216692032,-0.01721876975345249,0.025694653804734235,0
2102,19,11170.57177734375,11272.544921875,11207.756958007812,11112.852880859375,0.003134553321554767,0.008717628922613407,-0.017144033946584702,0.029762889809667792,0
2103,20,11159.93212890625,11238.883203125,11214.71123046875,11111.876591796876,-0.0020657216091561903,0.0071066382996727295,-0.020029920663212852,0.0244126841653185,0
2104,14,10960.2802734375,11167.5244140625,11211.186083984376,11106.669677734375,0.00989517259559225,0.03100794837282561,0.00972146311377653,0.04952743857668529,0
2105,15,10876.96630859375,11082.8064453125,11203.17783203125,11101.01099609375,0.005282268612797569,0.04353480892498962,0.02309888650976699,0.042878384944953885,0
